universe,config,date,asset,weight
RICH,MA200开+regime开,2014-10-08,中证500,1.0
RICH,MA200开+regime开,2014-10-09,中证500,1.0
RICH,MA200开+regime开,2014-10-10,中证500,1.0
RICH,MA200开+regime开,2014-10-13,中证500,1.0
RICH,MA200开+regime开,2014-10-14,消费ETF,1.0
RICH,MA200开+regime开,2014-10-15,中证500,1.0
RICH,MA200开+regime开,2014-10-16,中证500,1.0
RICH,MA200开+regime开,2014-10-17,国债ETF,1.0
RICH,MA200开+regime开,2014-10-20,国债ETF,1.0
RICH,MA200开+regime开,2014-10-21,中证500,1.0
RICH,MA200开+regime开,2014-10-22,中证500,1.0
RICH,MA200开+regime开,2014-10-23,国债ETF,1.0
RICH,MA200开+regime开,2014-10-24,国债ETF,1.0
RICH,MA200开+regime开,2014-10-27,中证500,1.0
RICH,MA200开+regime开,2014-10-28,中证500,1.0
RICH,MA200开+regime开,2014-10-29,中证500,1.0
RICH,MA200开+regime开,2014-10-30,中证500,1.0
RICH,MA200开+regime开,2014-10-31,红利ETF,1.0
RICH,MA200开+regime开,2014-11-03,红利ETF,1.0
RICH,MA200开+regime开,2014-11-04,红利ETF,1.0
RICH,MA200开+regime开,2014-11-05,红利ETF,1.0
RICH,MA200开+regime开,2014-11-06,红利ETF,1.0
RICH,MA200开+regime开,2014-11-07,红利ETF,1.0
RICH,MA200开+regime开,2014-11-10,红利ETF,1.0
RICH,MA200开+regime开,2014-11-11,红利ETF,1.0
RICH,MA200开+regime开,2014-11-12,红利ETF,1.0
RICH,MA200开+regime开,2014-11-13,红利ETF,1.0
RICH,MA200开+regime开,2014-11-14,红利ETF,1.0
RICH,MA200开+regime开,2014-11-17,红利ETF,1.0
RICH,MA200开+regime开,2014-11-18,红利ETF,1.0
RICH,MA200开+regime开,2014-11-19,红利ETF,1.0
RICH,MA200开+regime开,2014-11-20,红利ETF,1.0
RICH,MA200开+regime开,2014-11-21,红利ETF,1.0
RICH,MA200开+regime开,2014-11-24,红利ETF,1.0
RICH,MA200开+regime开,2014-11-25,红利ETF,1.0
RICH,MA200开+regime开,2014-11-26,红利ETF,1.0
RICH,MA200开+regime开,2014-11-27,沪深300,1.0
RICH,MA200开+regime开,2014-11-28,沪深300,1.0
RICH,MA200开+regime开,2014-12-01,沪深300,1.0
RICH,MA200开+regime开,2014-12-02,沪深300,1.0
RICH,MA200开+regime开,2014-12-03,沪深300,1.0
RICH,MA200开+regime开,2014-12-04,沪深300,1.0
RICH,MA200开+regime开,2014-12-05,沪深300,1.0
RICH,MA200开+regime开,2014-12-08,沪深300,1.0
RICH,MA200开+regime开,2014-12-09,沪深300,1.0
RICH,MA200开+regime开,2014-12-10,沪深300,1.0
RICH,MA200开+regime开,2014-12-11,沪深300,1.0
RICH,MA200开+regime开,2014-12-12,沪深300,1.0
RICH,MA200开+regime开,2014-12-15,沪深300,1.0
RICH,MA200开+regime开,2014-12-16,沪深300,1.0
RICH,MA200开+regime开,2014-12-17,沪深300,1.0
RICH,MA200开+regime开,2014-12-18,沪深300,1.0
RICH,MA200开+regime开,2014-12-19,沪深300,1.0
RICH,MA200开+regime开,2014-12-22,沪深300,1.0
RICH,MA200开+regime开,2014-12-23,沪深300,1.0
RICH,MA200开+regime开,2014-12-24,沪深300,1.0
RICH,MA200开+regime开,2014-12-25,沪深300,1.0
RICH,MA200开+regime开,2014-12-26,沪深300,1.0
RICH,MA200开+regime开,2014-12-29,沪深300,1.0
RICH,MA200开+regime开,2014-12-30,沪深300,1.0
RICH,MA200开+regime开,2014-12-31,沪深300,1.0
RICH,MA200开+regime开,2015-01-05,沪深300,1.0
RICH,MA200开+regime开,2015-01-06,沪深300,1.0
RICH,MA200开+regime开,2015-01-07,红利ETF,1.0
RICH,MA200开+regime开,2015-01-08,上证综指,1.0
RICH,MA200开+regime开,2015-01-09,上证综指,1.0
RICH,MA200开+regime开,2015-01-12,沪深300,1.0
RICH,MA200开+regime开,2015-01-13,上证综指,1.0
RICH,MA200开+regime开,2015-01-14,上证综指,1.0
RICH,MA200开+regime开,2015-01-15,上证综指,1.0
RICH,MA200开+regime开,2015-01-16,上证综指,1.0
RICH,MA200开+regime开,2015-01-19,黄金ETF,1.0
RICH,MA200开+regime开,2015-01-20,创业板指,1.0
RICH,MA200开+regime开,2015-01-21,创业板指,1.0
RICH,MA200开+regime开,2015-01-22,创业板指,1.0
RICH,MA200开+regime开,2015-01-23,上证综指,1.0
RICH,MA200开+regime开,2015-01-26,创业板指,1.0
RICH,MA200开+regime开,2015-01-27,创业板指,1.0
RICH,MA200开+regime开,2015-01-28,创业板指,1.0
RICH,MA200开+regime开,2015-01-29,创业板指,1.0
RICH,MA200开+regime开,2015-01-30,创业板指,1.0
RICH,MA200开+regime开,2015-02-02,创业板指,1.0
RICH,MA200开+regime开,2015-02-03,创业板指,1.0
RICH,MA200开+regime开,2015-02-04,创业板指,1.0
RICH,MA200开+regime开,2015-02-05,创业板指,1.0
RICH,MA200开+regime开,2015-02-06,创业板指,1.0
RICH,MA200开+regime开,2015-02-09,创业板指,1.0
RICH,MA200开+regime开,2015-02-10,创业板指,1.0
RICH,MA200开+regime开,2015-02-11,创业板指,1.0
RICH,MA200开+regime开,2015-02-12,创业板指,1.0
RICH,MA200开+regime开,2015-02-13,创业板指,1.0
RICH,MA200开+regime开,2015-02-16,创业板指,1.0
RICH,MA200开+regime开,2015-02-17,创业板指,1.0
RICH,MA200开+regime开,2015-02-25,创业板指,1.0
RICH,MA200开+regime开,2015-02-26,创业板指,1.0
RICH,MA200开+regime开,2015-02-27,创业板指,1.0
RICH,MA200开+regime开,2015-03-02,创业板指,1.0
RICH,MA200开+regime开,2015-03-03,创业板指,1.0
RICH,MA200开+regime开,2015-03-04,创业板指,1.0
RICH,MA200开+regime开,2015-03-05,创业板指,1.0
RICH,MA200开+regime开,2015-03-06,创业板指,1.0
RICH,MA200开+regime开,2015-03-09,创业板指,1.0
RICH,MA200开+regime开,2015-03-10,创业板指,1.0
RICH,MA200开+regime开,2015-03-11,创业板指,1.0
RICH,MA200开+regime开,2015-03-12,创业板指,1.0
RICH,MA200开+regime开,2015-03-13,创业板指,1.0
RICH,MA200开+regime开,2015-03-16,创业板指,1.0
RICH,MA200开+regime开,2015-03-17,创业板指,1.0
RICH,MA200开+regime开,2015-03-18,创业板指,1.0
RICH,MA200开+regime开,2015-03-19,创业板指,1.0
RICH,MA200开+regime开,2015-03-20,创业板指,1.0
RICH,MA200开+regime开,2015-03-23,创业板指,1.0
RICH,MA200开+regime开,2015-03-24,创业板指,1.0
RICH,MA200开+regime开,2015-03-25,创业板指,1.0
RICH,MA200开+regime开,2015-03-26,创业板指,1.0
RICH,MA200开+regime开,2015-03-27,创业板指,1.0
RICH,MA200开+regime开,2015-03-30,中证500,1.0
RICH,MA200开+regime开,2015-03-31,创业板指,1.0
RICH,MA200开+regime开,2015-04-01,创业板指,1.0
RICH,MA200开+regime开,2015-04-02,创业板指,1.0
RICH,MA200开+regime开,2015-04-03,创业板指,1.0
RICH,MA200开+regime开,2015-04-07,创业板指,1.0
RICH,MA200开+regime开,2015-04-08,红利ETF,1.0
RICH,MA200开+regime开,2015-04-09,红利ETF,1.0
RICH,MA200开+regime开,2015-04-10,红利ETF,1.0
RICH,MA200开+regime开,2015-04-13,中证500,1.0
RICH,MA200开+regime开,2015-04-14,红利ETF,1.0
RICH,MA200开+regime开,2015-04-15,红利ETF,1.0
RICH,MA200开+regime开,2015-04-16,红利ETF,1.0
RICH,MA200开+regime开,2015-04-17,红利ETF,1.0
RICH,MA200开+regime开,2015-04-20,红利ETF,1.0
RICH,MA200开+regime开,2015-04-21,红利ETF,1.0
RICH,MA200开+regime开,2015-04-22,红利ETF,1.0
RICH,MA200开+regime开,2015-04-23,红利ETF,1.0
RICH,MA200开+regime开,2015-04-24,红利ETF,1.0
RICH,MA200开+regime开,2015-04-27,红利ETF,1.0
RICH,MA200开+regime开,2015-04-28,上证综指,1.0
RICH,MA200开+regime开,2015-04-29,创业板指,1.0
RICH,MA200开+regime开,2015-04-30,创业板指,1.0
RICH,MA200开+regime开,2015-05-04,上证综指,1.0
RICH,MA200开+regime开,2015-05-05,上证综指,1.0
RICH,MA200开+regime开,2015-05-06,创业板指,1.0
RICH,MA200开+regime开,2015-05-07,创业板指,1.0
RICH,MA200开+regime开,2015-05-08,创业板指,1.0
RICH,MA200开+regime开,2015-05-11,创业板指,1.0
RICH,MA200开+regime开,2015-05-12,创业板指,1.0
RICH,MA200开+regime开,2015-05-13,创业板指,1.0
RICH,MA200开+regime开,2015-05-14,创业板指,1.0
RICH,MA200开+regime开,2015-05-15,创业板指,1.0
RICH,MA200开+regime开,2015-05-18,创业板指,1.0
RICH,MA200开+regime开,2015-05-19,创业板指,1.0
RICH,MA200开+regime开,2015-05-20,创业板指,1.0
RICH,MA200开+regime开,2015-05-21,创业板指,1.0
RICH,MA200开+regime开,2015-05-22,创业板指,1.0
RICH,MA200开+regime开,2015-05-25,创业板指,1.0
RICH,MA200开+regime开,2015-05-26,创业板指,1.0
RICH,MA200开+regime开,2015-05-27,创业板指,1.0
RICH,MA200开+regime开,2015-05-28,创业板指,1.0
RICH,MA200开+regime开,2015-05-29,创业板指,1.0
RICH,MA200开+regime开,2015-06-01,创业板指,1.0
RICH,MA200开+regime开,2015-06-02,创业板指,1.0
RICH,MA200开+regime开,2015-06-03,创业板指,1.0
RICH,MA200开+regime开,2015-06-04,创业板指,1.0
RICH,MA200开+regime开,2015-06-05,中证500,1.0
RICH,MA200开+regime开,2015-06-08,中证500,1.0
RICH,MA200开+regime开,2015-06-09,中证500,1.0
RICH,MA200开+regime开,2015-06-10,中证500,1.0
RICH,MA200开+regime开,2015-06-11,中证500,1.0
RICH,MA200开+regime开,2015-06-12,中证500,1.0
RICH,MA200开+regime开,2015-06-15,中证500,1.0
RICH,MA200开+regime开,2015-06-16,消费ETF,1.0
RICH,MA200开+regime开,2015-06-17,中证500,1.0
RICH,MA200开+regime开,2015-06-18,消费ETF,1.0
RICH,MA200开+regime开,2015-06-19,消费ETF,1.0
RICH,MA200开+regime开,2015-06-23,红利ETF,1.0
RICH,MA200开+regime开,2015-06-24,红利ETF,1.0
RICH,MA200开+regime开,2015-06-25,货币ETF,1.0
RICH,MA200开+regime开,2015-06-26,货币ETF,1.0
RICH,MA200开+regime开,2015-06-29,货币ETF,1.0
RICH,MA200开+regime开,2015-06-30,货币ETF,1.0
RICH,MA200开+regime开,2015-07-01,货币ETF,1.0
RICH,MA200开+regime开,2015-07-02,国债ETF,1.0
RICH,MA200开+regime开,2015-07-03,国债ETF,1.0
RICH,MA200开+regime开,2015-07-06,国债ETF,1.0
RICH,MA200开+regime开,2015-07-07,国债ETF,1.0
RICH,MA200开+regime开,2015-07-08,国债ETF,1.0
RICH,MA200开+regime开,2015-07-09,国债ETF,1.0
RICH,MA200开+regime开,2015-07-10,国债ETF,1.0
RICH,MA200开+regime开,2015-07-13,国债ETF,1.0
RICH,MA200开+regime开,2015-07-14,国债ETF,1.0
RICH,MA200开+regime开,2015-07-15,国债ETF,1.0
RICH,MA200开+regime开,2015-07-16,国债ETF,1.0
RICH,MA200开+regime开,2015-07-17,国债ETF,1.0
RICH,MA200开+regime开,2015-07-20,国债ETF,1.0
RICH,MA200开+regime开,2015-07-21,国债ETF,1.0
RICH,MA200开+regime开,2015-07-22,国债ETF,1.0
RICH,MA200开+regime开,2015-07-23,国债ETF,1.0
RICH,MA200开+regime开,2015-07-24,国债ETF,1.0
RICH,MA200开+regime开,2015-07-27,国债ETF,1.0
RICH,MA200开+regime开,2015-07-28,国债ETF,1.0
RICH,MA200开+regime开,2015-07-29,国债ETF,1.0
RICH,MA200开+regime开,2015-07-30,国债ETF,1.0
RICH,MA200开+regime开,2015-07-31,国债ETF,1.0
RICH,MA200开+regime开,2015-08-03,国债ETF,1.0
RICH,MA200开+regime开,2015-08-04,国债ETF,1.0
RICH,MA200开+regime开,2015-08-05,国债ETF,1.0
RICH,MA200开+regime开,2015-08-06,国债ETF,1.0
RICH,MA200开+regime开,2015-08-07,国债ETF,1.0
RICH,MA200开+regime开,2015-08-10,国债ETF,1.0
RICH,MA200开+regime开,2015-08-11,国债ETF,1.0
RICH,MA200开+regime开,2015-08-12,国债ETF,1.0
RICH,MA200开+regime开,2015-08-13,国债ETF,1.0
RICH,MA200开+regime开,2015-08-14,国债ETF,1.0
RICH,MA200开+regime开,2015-08-17,国债ETF,1.0
RICH,MA200开+regime开,2015-08-18,国债ETF,1.0
RICH,MA200开+regime开,2015-08-19,国债ETF,1.0
RICH,MA200开+regime开,2015-08-20,国债ETF,1.0
RICH,MA200开+regime开,2015-08-21,国债ETF,1.0
RICH,MA200开+regime开,2015-08-24,国债ETF,1.0
RICH,MA200开+regime开,2015-08-25,国债ETF,1.0
RICH,MA200开+regime开,2015-08-26,国债ETF,1.0
RICH,MA200开+regime开,2015-08-27,国债ETF,1.0
RICH,MA200开+regime开,2015-08-28,国债ETF,1.0
RICH,MA200开+regime开,2015-08-31,国债ETF,1.0
RICH,MA200开+regime开,2015-09-01,国债ETF,1.0
RICH,MA200开+regime开,2015-09-02,国债ETF,1.0
RICH,MA200开+regime开,2015-09-03,国债ETF,1.0
RICH,MA200开+regime开,2015-09-07,国债ETF,1.0
RICH,MA200开+regime开,2015-09-08,国债ETF,1.0
RICH,MA200开+regime开,2015-09-09,国债ETF,1.0
RICH,MA200开+regime开,2015-09-10,国债ETF,1.0
RICH,MA200开+regime开,2015-09-11,国债ETF,1.0
RICH,MA200开+regime开,2015-09-14,国债ETF,1.0
RICH,MA200开+regime开,2015-09-15,国债ETF,1.0
RICH,MA200开+regime开,2015-09-16,国债ETF,1.0
RICH,MA200开+regime开,2015-09-17,国债ETF,1.0
RICH,MA200开+regime开,2015-09-18,国债ETF,1.0
RICH,MA200开+regime开,2015-09-21,国债ETF,1.0
RICH,MA200开+regime开,2015-09-22,国债ETF,1.0
RICH,MA200开+regime开,2015-09-23,国债ETF,1.0
RICH,MA200开+regime开,2015-09-24,国债ETF,1.0
RICH,MA200开+regime开,2015-09-25,国债ETF,1.0
RICH,MA200开+regime开,2015-09-28,国债ETF,1.0
RICH,MA200开+regime开,2015-09-29,国债ETF,1.0
RICH,MA200开+regime开,2015-09-30,国债ETF,1.0
RICH,MA200开+regime开,2015-10-01,国债ETF,1.0
RICH,MA200开+regime开,2015-10-08,国债ETF,1.0
RICH,MA200开+regime开,2015-10-09,国债ETF,1.0
RICH,MA200开+regime开,2015-10-12,国债ETF,1.0
RICH,MA200开+regime开,2015-10-13,国债ETF,1.0
RICH,MA200开+regime开,2015-10-14,国债ETF,1.0
RICH,MA200开+regime开,2015-10-15,国债ETF,1.0
RICH,MA200开+regime开,2015-10-16,国债ETF,1.0
RICH,MA200开+regime开,2015-10-19,国债ETF,1.0
RICH,MA200开+regime开,2015-10-20,国债ETF,1.0
RICH,MA200开+regime开,2015-10-21,国债ETF,1.0
RICH,MA200开+regime开,2015-10-22,国债ETF,1.0
RICH,MA200开+regime开,2015-10-23,国债ETF,1.0
RICH,MA200开+regime开,2015-10-26,国债ETF,1.0
RICH,MA200开+regime开,2015-10-27,国债ETF,1.0
RICH,MA200开+regime开,2015-10-28,国债ETF,1.0
RICH,MA200开+regime开,2015-10-29,国债ETF,1.0
RICH,MA200开+regime开,2015-10-30,国债ETF,1.0
RICH,MA200开+regime开,2015-11-02,国债ETF,1.0
RICH,MA200开+regime开,2015-11-03,国债ETF,1.0
RICH,MA200开+regime开,2015-11-04,国债ETF,1.0
RICH,MA200开+regime开,2015-11-05,国债ETF,1.0
RICH,MA200开+regime开,2015-11-06,国债ETF,1.0
RICH,MA200开+regime开,2015-11-09,国债ETF,1.0
RICH,MA200开+regime开,2015-11-10,国债ETF,1.0
RICH,MA200开+regime开,2015-11-11,国债ETF,1.0
RICH,MA200开+regime开,2015-11-12,国债ETF,1.0
RICH,MA200开+regime开,2015-11-13,国债ETF,1.0
RICH,MA200开+regime开,2015-11-16,国债ETF,1.0
RICH,MA200开+regime开,2015-11-17,国债ETF,1.0
RICH,MA200开+regime开,2015-11-18,国债ETF,1.0
RICH,MA200开+regime开,2015-11-19,国债ETF,1.0
RICH,MA200开+regime开,2015-11-20,国债ETF,1.0
RICH,MA200开+regime开,2015-11-23,国债ETF,1.0
RICH,MA200开+regime开,2015-11-24,国债ETF,1.0
RICH,MA200开+regime开,2015-11-25,国债ETF,1.0
RICH,MA200开+regime开,2015-11-26,国债ETF,1.0
RICH,MA200开+regime开,2015-11-27,国债ETF,1.0
RICH,MA200开+regime开,2015-11-30,国债ETF,1.0
RICH,MA200开+regime开,2015-12-01,国债ETF,1.0
RICH,MA200开+regime开,2015-12-02,国债ETF,1.0
RICH,MA200开+regime开,2015-12-03,国债ETF,1.0
RICH,MA200开+regime开,2015-12-04,国债ETF,1.0
RICH,MA200开+regime开,2015-12-07,国债ETF,1.0
RICH,MA200开+regime开,2015-12-08,国债ETF,1.0
RICH,MA200开+regime开,2015-12-09,国债ETF,1.0
RICH,MA200开+regime开,2015-12-10,国债ETF,1.0
RICH,MA200开+regime开,2015-12-11,国债ETF,1.0
RICH,MA200开+regime开,2015-12-14,医药ETF,1.0
RICH,MA200开+regime开,2015-12-15,医药ETF,1.0
RICH,MA200开+regime开,2015-12-16,创业板指,1.0
RICH,MA200开+regime开,2015-12-17,医药ETF,1.0
RICH,MA200开+regime开,2015-12-18,医药ETF,1.0
RICH,MA200开+regime开,2015-12-21,医药ETF,1.0
RICH,MA200开+regime开,2015-12-22,医药ETF,1.0
RICH,MA200开+regime开,2015-12-23,医药ETF,1.0
RICH,MA200开+regime开,2015-12-24,医药ETF,1.0
RICH,MA200开+regime开,2015-12-25,医药ETF,1.0
RICH,MA200开+regime开,2015-12-28,医药ETF,1.0
RICH,MA200开+regime开,2015-12-29,医药ETF,1.0
RICH,MA200开+regime开,2015-12-30,创业板指,1.0
RICH,MA200开+regime开,2015-12-31,医药ETF,1.0
RICH,MA200开+regime开,2016-01-04,国债ETF,1.0
RICH,MA200开+regime开,2016-01-05,国债ETF,1.0
RICH,MA200开+regime开,2016-01-06,国债ETF,1.0
RICH,MA200开+regime开,2016-01-07,国债ETF,1.0
RICH,MA200开+regime开,2016-01-08,国债ETF,1.0
RICH,MA200开+regime开,2016-01-11,国债ETF,1.0
RICH,MA200开+regime开,2016-01-12,国债ETF,1.0
RICH,MA200开+regime开,2016-01-13,国债ETF,1.0
RICH,MA200开+regime开,2016-01-14,国债ETF,1.0
RICH,MA200开+regime开,2016-01-15,国债ETF,1.0
RICH,MA200开+regime开,2016-01-18,国债ETF,1.0
RICH,MA200开+regime开,2016-01-19,国债ETF,1.0
RICH,MA200开+regime开,2016-01-20,国债ETF,1.0
RICH,MA200开+regime开,2016-01-21,国债ETF,1.0
RICH,MA200开+regime开,2016-01-22,国债ETF,1.0
RICH,MA200开+regime开,2016-01-25,国债ETF,1.0
RICH,MA200开+regime开,2016-01-26,国债ETF,1.0
RICH,MA200开+regime开,2016-01-27,国债ETF,1.0
RICH,MA200开+regime开,2016-01-28,国债ETF,1.0
RICH,MA200开+regime开,2016-01-29,国债ETF,1.0
RICH,MA200开+regime开,2016-02-01,国债ETF,1.0
RICH,MA200开+regime开,2016-02-02,国债ETF,1.0
RICH,MA200开+regime开,2016-02-03,国债ETF,1.0
RICH,MA200开+regime开,2016-02-04,国债ETF,1.0
RICH,MA200开+regime开,2016-02-05,国债ETF,1.0
RICH,MA200开+regime开,2016-02-15,国债ETF,1.0
RICH,MA200开+regime开,2016-02-16,国债ETF,1.0
RICH,MA200开+regime开,2016-02-17,国债ETF,1.0
RICH,MA200开+regime开,2016-02-18,国债ETF,1.0
RICH,MA200开+regime开,2016-02-19,国债ETF,1.0
RICH,MA200开+regime开,2016-02-22,国债ETF,1.0
RICH,MA200开+regime开,2016-02-23,国债ETF,1.0
RICH,MA200开+regime开,2016-02-24,国债ETF,1.0
RICH,MA200开+regime开,2016-02-25,国债ETF,1.0
RICH,MA200开+regime开,2016-02-26,国债ETF,1.0
RICH,MA200开+regime开,2016-02-29,国债ETF,1.0
RICH,MA200开+regime开,2016-03-01,国债ETF,1.0
RICH,MA200开+regime开,2016-03-02,国债ETF,1.0
RICH,MA200开+regime开,2016-03-03,国债ETF,1.0
RICH,MA200开+regime开,2016-03-04,国债ETF,1.0
RICH,MA200开+regime开,2016-03-07,国债ETF,1.0
RICH,MA200开+regime开,2016-03-08,国债ETF,1.0
RICH,MA200开+regime开,2016-03-09,国债ETF,1.0
RICH,MA200开+regime开,2016-03-10,国债ETF,1.0
RICH,MA200开+regime开,2016-03-11,国债ETF,1.0
RICH,MA200开+regime开,2016-03-14,国债ETF,1.0
RICH,MA200开+regime开,2016-03-15,国债ETF,1.0
RICH,MA200开+regime开,2016-03-16,国债ETF,1.0
RICH,MA200开+regime开,2016-03-17,国债ETF,1.0
RICH,MA200开+regime开,2016-03-18,国债ETF,1.0
RICH,MA200开+regime开,2016-03-21,国债ETF,1.0
RICH,MA200开+regime开,2016-03-22,国债ETF,1.0
RICH,MA200开+regime开,2016-03-23,国债ETF,1.0
RICH,MA200开+regime开,2016-03-24,国债ETF,1.0
RICH,MA200开+regime开,2016-03-25,国债ETF,1.0
RICH,MA200开+regime开,2016-03-28,国债ETF,1.0
RICH,MA200开+regime开,2016-03-29,国债ETF,1.0
RICH,MA200开+regime开,2016-03-30,国债ETF,1.0
RICH,MA200开+regime开,2016-03-31,国债ETF,1.0
RICH,MA200开+regime开,2016-04-01,国债ETF,1.0
RICH,MA200开+regime开,2016-04-05,国债ETF,1.0
RICH,MA200开+regime开,2016-04-06,国债ETF,1.0
RICH,MA200开+regime开,2016-04-07,国债ETF,1.0
RICH,MA200开+regime开,2016-04-08,国债ETF,1.0
RICH,MA200开+regime开,2016-04-11,国债ETF,1.0
RICH,MA200开+regime开,2016-04-12,国债ETF,1.0
RICH,MA200开+regime开,2016-04-13,国债ETF,1.0
RICH,MA200开+regime开,2016-04-14,国债ETF,1.0
RICH,MA200开+regime开,2016-04-15,国债ETF,1.0
RICH,MA200开+regime开,2016-04-18,国债ETF,1.0
RICH,MA200开+regime开,2016-04-19,国债ETF,1.0
RICH,MA200开+regime开,2016-04-20,国债ETF,1.0
RICH,MA200开+regime开,2016-04-21,国债ETF,1.0
RICH,MA200开+regime开,2016-04-22,国债ETF,1.0
RICH,MA200开+regime开,2016-04-25,国债ETF,1.0
RICH,MA200开+regime开,2016-04-26,国债ETF,1.0
RICH,MA200开+regime开,2016-04-27,国债ETF,1.0
RICH,MA200开+regime开,2016-04-28,国债ETF,1.0
RICH,MA200开+regime开,2016-04-29,国债ETF,1.0
RICH,MA200开+regime开,2016-05-03,国债ETF,1.0
RICH,MA200开+regime开,2016-05-04,国债ETF,1.0
RICH,MA200开+regime开,2016-05-05,国债ETF,1.0
RICH,MA200开+regime开,2016-05-06,国债ETF,1.0
RICH,MA200开+regime开,2016-05-09,国债ETF,1.0
RICH,MA200开+regime开,2016-05-10,国债ETF,1.0
RICH,MA200开+regime开,2016-05-11,国债ETF,1.0
RICH,MA200开+regime开,2016-05-12,国债ETF,1.0
RICH,MA200开+regime开,2016-05-13,国债ETF,1.0
RICH,MA200开+regime开,2016-05-16,国债ETF,1.0
RICH,MA200开+regime开,2016-05-17,国债ETF,1.0
RICH,MA200开+regime开,2016-05-18,国债ETF,1.0
RICH,MA200开+regime开,2016-05-19,国债ETF,1.0
RICH,MA200开+regime开,2016-05-20,国债ETF,1.0
RICH,MA200开+regime开,2016-05-23,国债ETF,1.0
RICH,MA200开+regime开,2016-05-24,国债ETF,1.0
RICH,MA200开+regime开,2016-05-25,国债ETF,1.0
RICH,MA200开+regime开,2016-05-26,国债ETF,1.0
RICH,MA200开+regime开,2016-05-27,国债ETF,1.0
RICH,MA200开+regime开,2016-05-30,国债ETF,1.0
RICH,MA200开+regime开,2016-05-31,国债ETF,1.0
RICH,MA200开+regime开,2016-06-01,国债ETF,1.0
RICH,MA200开+regime开,2016-06-02,国债ETF,1.0
RICH,MA200开+regime开,2016-06-03,国债ETF,1.0
RICH,MA200开+regime开,2016-06-06,国债ETF,1.0
RICH,MA200开+regime开,2016-06-07,国债ETF,1.0
RICH,MA200开+regime开,2016-06-08,国债ETF,1.0
RICH,MA200开+regime开,2016-06-13,国债ETF,1.0
RICH,MA200开+regime开,2016-06-14,国债ETF,1.0
RICH,MA200开+regime开,2016-06-15,国债ETF,1.0
RICH,MA200开+regime开,2016-06-16,国债ETF,1.0
RICH,MA200开+regime开,2016-06-17,国债ETF,1.0
RICH,MA200开+regime开,2016-06-20,国债ETF,1.0
RICH,MA200开+regime开,2016-06-21,国债ETF,1.0
RICH,MA200开+regime开,2016-06-22,国债ETF,1.0
RICH,MA200开+regime开,2016-06-23,国债ETF,1.0
RICH,MA200开+regime开,2016-06-24,国债ETF,1.0
RICH,MA200开+regime开,2016-06-27,国债ETF,1.0
RICH,MA200开+regime开,2016-06-28,国债ETF,1.0
RICH,MA200开+regime开,2016-06-29,黄金ETF,1.0
RICH,MA200开+regime开,2016-06-30,黄金ETF,1.0
RICH,MA200开+regime开,2016-07-01,黄金ETF,1.0
RICH,MA200开+regime开,2016-07-04,黄金ETF,1.0
RICH,MA200开+regime开,2016-07-05,黄金ETF,1.0
RICH,MA200开+regime开,2016-07-06,黄金ETF,1.0
RICH,MA200开+regime开,2016-07-07,黄金ETF,1.0
RICH,MA200开+regime开,2016-07-08,黄金ETF,1.0
RICH,MA200开+regime开,2016-07-11,消费ETF,1.0
